gene_id	gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000000167	Pih1d2	4.18429775129708	-0.0679981705279431	0.323878524158427	0.520318813453305	0.742928004293809
ENSMUSG00000000168	Dlat	502.172350672956	0.401733424682593	0.104384769529125	5.18199365772843e-05	0.000645470743078609
ENSMUSG00000000171	Sdhd	348.346553485163	0.359465609913715	0.121165203227407	0.00147214783223161	0.0112580975645959
ENSMUSG00000000182	Fgf23	2.58360145244828	-0.134969687286337	0.359768239599255	0.157803692914931	NA
ENSMUSG00000000184	Ccnd2	7.0772912759664	-1.36371075817058	1.12906635443336	0.00725743009366996	0.0404465271863793
ENSMUSG00000000194	Gpr107	437.023306576528	0.190124557398616	0.105923350985276	0.0578735122877308	0.192906235889298
ENSMUSG00000000197	Nalcn	18.32025073815	0.85629629908965	0.539298700355753	0.00821381831955672	0.0449010847072489
ENSMUSG00000000223	Drp2	45.7149811517501	0.00476958182628927	0.216593432388108	0.978353260165869	0.990867646499546
ENSMUSG00000000244	Tspan32	10.1738673665183	0.851746353437076	0.835022923848816	0.0146257235278264	0.0703280597787283
ENSMUSG00000000247	Lhx2	21.5177215805773	0.677430528161121	0.483514530989528	0.0159939393859985	0.0752938217094976
ENSMUSG00000000253	Gmpr	11.2448698536889	-0.20635123386459	0.344912769383185	0.219940544758904	0.460841518446266
ENSMUSG00000000266	Mid2	18.2424860173141	-0.262483468555454	0.332315222763864	0.165826644677195	0.386070827774591
ENSMUSG00000000275	Trim25	1199.08643045246	-0.133000847469541	0.0826792724094063	0.0961416537765011	0.272217107791735
ENSMUSG00000000276	Dgke	268.276239931414	-0.389890059576542	0.138344428456627	0.00205029129093865	0.0146832046544806
ENSMUSG00000000278	Scpep1	925.84650988365	0.273832457948973	0.0903135761823834	0.00159012977956312	0.0120018760634608
ENSMUSG00000000282	Mnt	338.140503834213	0.121624190890652	0.120907341788334	0.28075919351937	0.530621283678242
ENSMUSG00000000290	Itgb2	2.12409569823849	-0.0924610728895068	0.343016175244003	0.245802980626788	NA
ENSMUSG00000000295	Hddc2	124.872937253291	0.0983163691369451	0.161091207395918	0.484356762938662	0.716243010679621
ENSMUSG00000000296	Tpd52l1	101.229660474214	0.332470002265145	0.192091710555297	0.0398698279520259	0.147095319127715
ENSMUSG00000000301	Pemt	11.1204476060012	0.0368423514232017	0.288062843564214	0.805597342379234	0.914042040272349
ENSMUSG00000000303	Cdh1	2274.49497525352	-0.226791728900534	0.0804200496140999	0.00355875712692844	0.0228146061024225
ENSMUSG00000000305	Cdh4	127.523610475416	0.865588400616233	0.191434049923753	7.97749469368632e-07	1.58421563358738e-05
ENSMUSG00000000308	Ckmt1	112.09637645626	0.0148226734004414	0.159739404050674	0.916873593701196	0.966418862507882
ENSMUSG00000000320	Alox12	30.3052501722195	0.997880308790335	0.397962435226106	0.000981099109353302	0.0080819146581999
ENSMUSG00000000325	Arvcf	504.931435571434	-0.504324641086555	0.114805304209407	3.53402579802489e-06	5.94801439781139e-05
ENSMUSG00000000326	Comt	111.532040506326	0.384276093287431	0.186807830215119	0.0162393017538143	0.0762023640784379
ENSMUSG00000000339	Rtca	274.565613511436	-0.0791052345270862	0.129411616173471	0.506174575201064	0.732278122026102
ENSMUSG00000000340	Dbt	278.259926167907	-0.687444267949329	0.129329260044113	1.97293413765994e-08	5.40732599441525e-07
ENSMUSG00000000346	Dazap2	358.701909541937	0.216763545757684	0.117753421188608	0.048730081171365	0.170896949874862
ENSMUSG00000000355	Mcts1	156.76843994999	-0.162609448473199	0.163321296316023	0.253006693439063	0.499091093811393
ENSMUSG00000000365	Rnf17	967.145753741242	-0.235457839281271	0.0897766822306127	0.00626853930104222	0.0360060078009884
ENSMUSG00000000374	Trappc10	208.254607676294	0.0251802275489868	0.136924171865337	0.841481284463798	0.931467034696682
ENSMUSG00000000378	Ccm2	132.076877547842	0.158504280836876	0.161044243721009	0.26338129792138	0.510595898187265
ENSMUSG00000000384	Tbrg4	547.936992172287	0.208901081368287	0.108927906016617	0.0421765390385314	0.153148294884468
ENSMUSG00000000385	Tmprss2	6.45616020581175	-0.13703100331761	0.338417459113739	0.298438759388376	0.547736587864964
ENSMUSG00000000386	Mx1	3.51513237205039	-0.125527916667936	0.348853646255545	0.228974728014457	0.470768257672018
ENSMUSG00000000399	Ndufa9	275.726748752069	-0.153083216647896	0.131584910938954	0.20435493741204	0.440477137997439
ENSMUSG00000000402	Egfl6	103.659537921199	-0.182279355922511	0.178838156285856	0.22899468998864	0.470768257672018
ENSMUSG00000000409	Lck	39.5940004806287	0.933108122952069	0.3435535076115	0.000645240257906236	0.005705920203341
ENSMUSG00000000411	Tssk3	1.82736757638318	0.0555030832460624	0.331409819588251	0.468094164853445	NA
ENSMUSG00000000416	Cttnbp2	7.34067076087399	0.233183655804447	0.396122049438256	0.132824357927507	0.338147069014331
ENSMUSG00000000420	Galnt1	625.62764135734	-0.0257979506621041	0.0982115781281588	0.782527601095568	0.901088977204005
ENSMUSG00000000439	Mkrn2	267.035543443978	-0.0733316995342098	0.11970604836134	0.510241714363309	0.735480495464637
ENSMUSG00000000441	Raf1	693.153132435835	0.164126588633981	0.0972335512140885	0.0769849094486241	0.23346352039308
ENSMUSG00000000486	Sept1	374.735389627608	0.684055691284758	0.142632909646404	2.98019740822663e-07	6.52545002955888e-06
ENSMUSG00000000489	Pdgfb	7.10604818011381	1.01652513134243	1.18568288871755	0.0128157435233933	0.0634288159664297
ENSMUSG00000000530	Acvrl1	1.90545903787516	-0.0754763641124419	0.336304447473393	0.343935173847605	NA
ENSMUSG00000000531	Grasp	99.7018296348238	0.827853068515012	0.219036237885184	2.1150976303605e-05	0.000288858811190701
ENSMUSG00000000532	Acvr1b	284.772674377791	-0.250091415363289	0.128252266198703	0.0340109201059379	0.130327696245066
ENSMUSG00000000538	Tom1l2	79.9217237688213	-0.109100990455955	0.18681193109227	0.481163673864607	0.713714581750891
ENSMUSG00000000544	Gpa33	338.994536931785	0.482623197538432	0.137084463129015	0.00013944759334209	0.00152981369364873
ENSMUSG00000000552	Zfp385a	185.924401497392	-0.190219860473188	0.154404422943664	0.164178284332565	0.384119854956335
ENSMUSG00000000555	Itga5	308.374379496945	-0.23748413947867	0.126514241374272	0.0418614447745232	0.152346048394796
ENSMUSG00000000561	Wdr77	270.799251811391	-0.561464576812195	0.137170778504466	1.06622025051636e-05	0.000157580067680192
ENSMUSG00000000563	Atp5f1	1118.5999885696	-0.289879725297941	0.09520873547145	0.00143973070546139	0.0110524362933405
ENSMUSG00000000567	Sox9	4.89694438138911	-1.59180348829821	1.39669351154391	0.00731671563168999	0.0406777875654151
ENSMUSG00000000568	Hnrnpd	1602.04187670412	0.172199290126601	0.0810763109929549	0.028290420571795	0.114242095305021
ENSMUSG00000000579	Dynlt1c	36.5264866420546	-0.368633594110194	0.297439288764888	0.0696509396894975	0.219110247773211
ENSMUSG00000000581	C1d	71.2358192527665	-0.417299111257688	0.222465970949755	0.0203157241510432	0.0895414224189643
ENSMUSG00000000594	Gm2a	385.869388070017	-0.279338657465069	0.122023738187709	0.0136337358832307	0.0664297036672726
ENSMUSG00000000600	Krit1	238.493766846048	-0.0411517374389181	0.139083601136527	0.743399184799048	0.882245670044752
ENSMUSG00000000605	Clcn4	43.011235105507	-0.0606856167239179	0.219814961813361	0.713411473192199	0.86590789224161
ENSMUSG00000000627	Sema4f	67.2363536947329	-0.164902091404295	0.200154223146301	0.307989938099805	0.556649384510555
ENSMUSG00000000628	Hk2	1809.40402684875	0.339004386360471	0.0914412872625561	0.000112993723439777	0.0012745437190818
ENSMUSG00000000631	Myo18a	516.640115490948	-0.0249754440147062	0.103765206977796	0.799194430881128	0.910534202508023
ENSMUSG00000000632	Sez6	4.13650378123667	-0.0500282670125753	0.318808927364974	0.640092839672347	0.822904562684099
ENSMUSG00000000673	Haao	2.78702102893675	-0.17382525258571	0.385639726568136	0.0847854315155881	0.249279136083487
ENSMUSG00000000686	Abhd15	5.43769927228719	0.129166680430369	0.342147058976254	0.287079117720416	0.536108780566209
ENSMUSG00000000693	Loxl3	9.63075345914378	0.00584469919162471	0.291192168982377	0.969015087910667	0.988394671628902
ENSMUSG00000000706	Btn1a1	3.45580642657659	-0.0343511914329904	0.320052739396754	0.727267009527716	0.873403009933734
ENSMUSG00000000708	Kat2b	465.875601221648	0.673623631912981	0.109071252130368	1.30464040044223e-10	5.25996832480562e-09
ENSMUSG00000000711	Rab5b	382.74954061343	-0.1861863068366	0.110981560643491	0.0742559100192282	0.228521456598301
ENSMUSG00000000730	Dnmt3l	49.6228059972243	-0.415108718151654	0.267416691477308	0.0367756813149187	0.138306286448916
ENSMUSG00000000731	Aire	44.19878980265	0.149919177615245	0.239407746174925	0.388704066885524	0.635028384478457
ENSMUSG00000000732	Icosl	36.7526144001218	-0.354694701708382	0.298595434897943	0.0785465654484159	0.236763903308351
ENSMUSG00000000738	Spg7	135.396231477784	0.365639594971043	0.175266926687326	0.0163669236182024	0.0766439378095225
ENSMUSG00000000739	Sult5a1	2.8819021448321	-0.0382828779190454	0.323164902725962	0.678426909120712	0.845313802536674
ENSMUSG00000000740	Rpl13	3754.83012879417	-0.138072034362404	0.101857238253471	0.150886630670576	0.36498283368796
ENSMUSG00000000743	Chmp1a	203.354920221817	0.0976282476018361	0.158465109565897	0.485173416619456	0.716854583809749
ENSMUSG00000000751	Rpa1	1143.75288437976	0.022812115606264	0.0893798648781146	0.792001597660095	0.906520135308029
ENSMUSG00000000753	Serpinf1	27.0287974581329	2.50020537973263	0.452538689558313	2.99109293139536e-09	9.46154811460753e-08
ENSMUSG00000000759	Tubgcp3	212.072413288381	0.116078191107097	0.136657315249173	0.351828359665628	0.60111282797341
ENSMUSG00000000776	Polr3d	224.089852571121	-0.288924036257062	0.141150349311045	0.0239113193913754	0.101142858926627
ENSMUSG00000000782	Tcf7	303.749583128057	0.536147730226845	0.126385066807637	6.25810236122762e-06	9.86868831466101e-05
ENSMUSG00000000787	Ddx3x	3823.03863953977	0.35172935733303	0.0762977655839501	2.11522013854378e-06	3.78281715503148e-05
ENSMUSG00000000791	Il12rb1	3.41190067366804	2.30507605816667	1.98628113439805	0.00656551662233083	0.0374377125247692
ENSMUSG00000000792	Slc5a5	3.83889150928285	-0.21724035206865	0.412638028736197	0.0805493273928638	0.240940484815955
ENSMUSG00000000794	Kcnn3	2.62534935083293	-0.0341258576472981	0.32556169130656	0.672271320154771	NA
ENSMUSG00000000804	Usp32	460.794656115945	-0.26191960721953	0.110203739392821	0.0114740335881208	0.0579276563033905
ENSMUSG00000000805	Car4	2.31649443857647	-0.0785592871956741	0.335600198811086	0.364176556370978	NA
ENSMUSG00000000811	Txnrd3	43.0318743498377	-0.218007202644575	0.251570358023872	0.227033565164742	0.469253518081982
ENSMUSG00000000823	Zfp512b	106.844957753569	0.14143715091088	0.173959928517255	0.341259108664454	0.591082490345552
ENSMUSG00000000826	Dnajc5	403.706092691072	-0.00297577665324551	0.111432105991165	0.977152769293077	0.990445624356995
ENSMUSG00000000827	Tpd52l2	351.983624847036	0.114269142491168	0.115861922556572	0.2930290291921	0.541783832880761
ENSMUSG00000000838	Fmr1	1346.17045811792	0.103839994280133	0.0816591555081714	0.189435784510387	0.420331102183647
ENSMUSG00000000876	Pxmp4	51.3980723092495	0.245957495529908	0.234047957310419	0.16660044066568	0.387419243541316
ENSMUSG00000000881	Dlg3	208.062044634116	0.106164076380552	0.134634829325076	0.389020181219869	0.635243523832404
ENSMUSG00000000884	Gnb1l	69.4849735727085	-0.0894773219759103	0.189877915297748	0.566435388301981	0.776495788383137
ENSMUSG00000000901	Mmp11	170.62801252157	0.127546116996962	0.148620113219658	0.338361816245614	0.588772387204502
ENSMUSG00000000902	Smarcb1	464.757072961527	0.37678407625914	0.105824947708898	0.000174307692951583	0.0018562667554112
ENSMUSG00000000903	Vpreb3	5.13427998347328	-0.0730926574673415	0.31927939915954	0.538046490182989	0.75697834366196
ENSMUSG00000000915	Hip1r	137.964876249094	0.0711422773971192	0.157760155953916	0.610221622518024	0.803628769719467
ENSMUSG00000000916	Nsun5	92.5094244668476	0.00709132693312738	0.177469030375178	0.963734130402347	0.98578275122827
ENSMUSG00000000934	Top1mt	23.5350561126449	-0.925119079556703	0.461253156880865	0.00331643188108782	0.0215783775157283
ENSMUSG00000000938	Hoxa10	17.1546956212252	0.680110541776323	0.511917326778397	0.0173853632542114	0.0801007841816085
ENSMUSG00000000942	Hoxa4	2.87963303249911	0.0113337343082956	0.31949741891556	0.905048166421769	0.961197064013459
ENSMUSG00000000948	Gm38393	170.907377610569	-0.112290177345968	0.169598652267424	0.441613875861473	0.680991539236381
ENSMUSG00000000957	Mmp14	22.5300903605871	0.0667383084237035	0.258357366895912	0.690823128662682	0.8518656390004
ENSMUSG00000000958	Slc7a7	58.6801000779293	-0.010247430168246	0.209428478868767	0.948586776192101	0.978225970136939
ENSMUSG00000000959	Oxa1l	464.178262021161	-0.128474903340379	0.103859735379156	0.191842713237832	0.423828083931641
ENSMUSG00000000976	Heatr6	182.830553501258	-0.202430968207135	0.139686265316776	0.109711340110107	0.297669914485022
ENSMUSG00000001014	Icam4	2.61644280541126	-0.0496168817181936	0.326499105013682	0.576919165436518	NA
ENSMUSG00000001016	Ilf2	974.143289001408	-0.462160629227877	0.0888521460601314	7.01589452195166e-08	1.73833448480431e-06
ENSMUSG00000001017	Chtop	1295.89587191372	0.141344344060426	0.0816322071149229	0.0738839854090061	0.227727146246207
ENSMUSG00000001018	Snapin	213.317568470884	-0.0647714927228681	0.148525628650377	0.625348608800731	0.812973508159884
ENSMUSG00000001025	S100a6	10.5785028821096	-0.0421153210873106	0.290494371483574	0.772861556609555	0.897437821579486
ENSMUSG00000001029	Icam2	1.65894235547957	-0.0336179917704613	0.328010471091801	0.649184538192957	NA
ENSMUSG00000001034	Mapk7	172.105759493413	-0.323974806124169	0.153889028133365	0.0182394244116418	0.0827964342407085
ENSMUSG00000001036	Epn2	522.371998822348	0.189375988776744	0.10690600994431	0.0610724863596816	0.200230687561054
ENSMUSG00000001039	B9d1	47.1502440381471	-0.0800415505978372	0.220211131002881	0.63106130465697	0.817404747739671
ENSMUSG00000001052	Sec24b	481.11438551575	-0.250315661621748	0.107669310617138	0.0136313480498239	0.0664297036672726
ENSMUSG00000001053	N4bp3	78.4877415071525	0.934672934554607	0.264149677526209	4.24683074053286e-05	0.000540769871384001
ENSMUSG00000001054	Rmnd5b	135.127088171429	0.537919252577458	0.179576628377928	0.000704189499782043	0.00613902893982101
ENSMUSG00000001056	Nhp2	664.684536558364	0.249508961034425	0.105763668450052	0.0127039539253964	0.0630187753542781
ENSMUSG00000001062	Vps9d1	41.6721185158089	0.0455929862624218	0.223341024629317	0.786130763107321	0.903158842542045
ENSMUSG00000001065	Zfp276	47.0699805753561	-0.0307417033495194	0.215361028164108	0.85092313862062	0.935238327045365
ENSMUSG00000001082	Mfsd10	265.19179479989	-0.0140426323452364	0.14077761139523	0.911483528903028	0.964001940241963
ENSMUSG00000001089	Luzp1	716.003828632427	-0.366758852965036	0.104404134578229	0.000197980256573706	0.00207931232724327
ENSMUSG00000001095	Slc13a2	5.23952770187124	0.0232000297697892	0.309299095596241	0.847107175777196	0.933223033621709
ENSMUSG00000001098	Kctd10	112.847543964693	-0.105498045153961	0.166427668550939	0.464654677991169	0.699319489978998
ENSMUSG00000001100	Poldip2	441.592300756756	0.178809087761028	0.110202774711455	0.0850802360416175	0.249916362283379
ENSMUSG00000001105	Ift20	53.4994302489067	-0.269240210995339	0.235849402995701	0.132905361187627	0.338147069014331
ENSMUSG00000001120	Pcbp3	53.4005007386486	-0.205520349148362	0.224662285054202	0.232037122580899	0.473843606025755
ENSMUSG00000001123	Lgals9	7.43050918039629	-0.563958892496067	0.915899740272611	0.0235957783639217	0.100089236809955
ENSMUSG00000001127	Araf	428.103062544021	-0.548218087284687	0.122635466427844	2.04042578401025e-06	3.6861236003237e-05
ENSMUSG00000001128	Cfp	91.5683790388606	0.827927998849434	0.219856598172482	2.11377357159912e-05	0.000288858811190701
ENSMUSG00000001131	Timp1	276.365879062262	0.0291144693592333	0.118985105067608	0.794352486177211	0.907912445997746
ENSMUSG00000001134	Uxt	113.872102429415	0.158699105776582	0.177214037785576	0.293233845287224	0.541887847633775
ENSMUSG00000001138	Cnnm3	155.861676622781	-0.0548989280276422	0.151865315346493	0.68355567418227	0.848459689612566
ENSMUSG00000001143	Lman2l	122.415175479474	-0.467185782182826	0.180168477195958	0.00294113566833956	0.0195933510184072
ENSMUSG00000001150	Mcm3ap	1008.37226977797	-0.205457030916466	0.0998253999153749	0.0306717008625288	0.120978620996953
ENSMUSG00000001151	Pcnt	1211.57081780198	-0.300721024274552	0.0866630152494633	0.000313892094397446	0.00305605648596443
ENSMUSG00000001156	Mxd1	41.7560092810371	0.284861743238767	0.263635443897419	0.131415194734931	0.335957771430651
ENSMUSG00000001157	Gmcl1	205.338394693656	0.213097886723216	0.148788221598489	0.109769744126262	0.297731079006768
ENSMUSG00000001158	Snrnp27	235.276482642836	0.151972699363123	0.160999716350828	0.282052167901448	0.531732835620817
ENSMUSG00000001166	Oas1c	22.3021235074377	-0.413865196845427	0.383818297646748	0.0611081918696094	0.200306721086416
ENSMUSG00000001173	Ocrl	799.098740910481	-0.359952413699692	0.107418190374817	0.000399778361107882	0.00376972131554342
ENSMUSG00000001175	Calm1	736.866763708688	0.283370443837994	0.0956872672801951	0.00193068783106853	0.0140084267561573
ENSMUSG00000001211	Agpat3	346.347979992217	0.189071246073076	0.114230947431547	0.0775858575795025	0.235063266404981
ENSMUSG00000001227	Sema6b	10.8775181492378	0.110906320035725	0.310575615579828	0.45724250778155	0.693379780156466
ENSMUSG00000001228	Uhrf1	2644.78789481552	0.819046136856149	0.0810650861592114	8.17695245749469e-25	1.23666033620957e-22
ENSMUSG00000001229	Dpp9	177.490289238663	0.236258287849467	0.147162222623672	0.0736643975888771	0.227318949221586
ENSMUSG00000001240	Ramp2	4.21799222046457	-0.179411913839202	0.376320063336352	0.143598744936957	0.354697764114341
ENSMUSG00000001247	Lsr	33.3660971284728	-1.06473595682012	0.370049145813759	0.000291420824224152	0.00286346465555295
ENSMUSG00000001248	Gramd1a	427.283433138919	-0.216586214455171	0.106873556904891	0.031863081029765	0.124420706260654
ENSMUSG00000001249	Hpn	5.35407017370744	-2.35727502313909	1.10012055987451	0.00170402861832995	0.0127036246227244
ENSMUSG00000001270	Ckb	2915.22636536485	0.0603662271913245	0.0946808658529005	0.507857691037701	0.733709739394299
ENSMUSG00000001280	Sp1	2150.19682030542	-0.0240369191974989	0.084500822568527	0.767932313109256	0.894959915587575
ENSMUSG00000001281	Itgb7	8.67704455446721	-0.22409623453299	0.373613551950281	0.167157958134644	0.388433547895341
ENSMUSG00000001285	Myg1	81.3288303811304	0.204175626173721	0.192451319121185	0.199577467112876	0.434794737798924
ENSMUSG00000001288	Rarg	97.218265562229	-1.01137309030958	0.221049462877559	5.19858854645381e-07	1.08627425945874e-05
ENSMUSG00000001289	Pfdn5	236.722642918701	-0.0201778365161626	0.152501873409856	0.880670462700599	0.949744549099837
ENSMUSG00000001300	Efnb2	25.7192317762713	-0.406943483879826	0.348206829836895	0.0602964669384816	0.198771200505522
ENSMUSG00000001305	Rrp15	244.893708926901	0.164039126597643	0.132851983627302	0.179916148023635	0.407663910711538
ENSMUSG00000001313	Rnd2	53.5565212524427	0.0875365413842924	0.210714772946181	0.596386478794822	0.795281344629669
ENSMUSG00000001323	Srr	25.6099061919451	0.147626589366152	0.267899763901747	0.39913677561776	0.643750829356899
ENSMUSG00000001333	Sync	31.0771992916374	-0.178728710914644	0.26078865252669	0.315293327134692	0.564937310435227
ENSMUSG00000001334	Fndc5	2.83983713783918	-0.0448667304425944	0.322821730255746	0.641032020863787	0.823239287285973
ENSMUSG00000001348	Acp5	89.340818690399	-0.295933617337532	0.20357963269259	0.0759492387278601	0.231860292786216
ENSMUSG00000001366	Fbxo9	36.4302651971847	-0.112023955166411	0.24853691305466	0.514668595510985	0.739013684376857
ENSMUSG00000001376	Vps50	228.117780390807	0.385715789146233	0.141703267891972	0.00280006138810745	0.0189184392478041
ENSMUSG00000001380	Hars	353.984823595887	0.0218177400062963	0.113717917856855	0.839011769413988	0.930710539970912
ENSMUSG00000001383	Zmat2	299.990786935327	0.188266455247714	0.120263809063656	0.0928787625112769	0.265325267313136
ENSMUSG00000001403	Ube2c	1060.25537134666	0.0985213031387516	0.0965321997117913	0.28632907516504	0.535826381664304
ENSMUSG00000001415	Smg5	862.898168225675	-0.330573917821292	0.0894997400007227	0.000121722134838236	0.00136339012611673
ENSMUSG00000001416	Cct3	2656.49846933258	-0.420457007249867	0.0776170293663535	2.54956893216901e-08	6.81275464579252e-07
ENSMUSG00000001418	Glmp	375.42466340054	-0.154272873776039	0.118124470969911	0.161362507520264	0.379983637635153
ENSMUSG00000001419	Mef2d	479.490047549706	-0.703835712331441	0.13249072884685	1.94069715292714e-08	5.3372506236687e-07
ENSMUSG00000001420	Tmem79	24.3504224380816	-0.11703126449763	0.262755654067845	0.494529325361041	0.724110297688058
ENSMUSG00000001424	Snd1	1512.93672866324	-0.0452682731949774	0.0931596054223499	0.611045992837133	0.804044899815123
ENSMUSG00000001435	Col18a1	1588.70291617211	-0.538066519926123	0.107767129878085	1.694142908608e-07	3.89045213704156e-06
ENSMUSG00000001436	Slc19a1	85.6501610653272	-0.153556162102977	0.20194196176669	0.345734956799907	0.595749252224964
ENSMUSG00000001440	Kpnb1	4615.19727221967	0.288529216920074	0.0772988390378207	0.000119660444870006	0.00134500356782957
ENSMUSG00000001441	Npepps	1342.05880857178	-0.0617628839260387	0.082229035401226	0.437390456428671	0.677088722585216
ENSMUSG00000001444	Tbx21	33.5140507364704	2.35823175497349	0.40214341224776	3.57340334981423e-10	1.32941527653605e-08
ENSMUSG00000001445	Mrpl10	242.236367198009	0.313661002950449	0.138240195883262	0.0128387244978915	0.06352291323439
ENSMUSG00000001467	Cyp51	565.561414011737	-0.37901265018242	0.102542206611728	0.000100933066810009	0.00115066571749359
ENSMUSG00000001472	Tcf25	745.89235840102	0.0619040045837549	0.0896017249371909	0.473543351436288	0.706716539215779
ENSMUSG00000001473	Tubb6	260.889531198797	0.785042633025181	0.143198923821425	6.71575799211989e-09	1.99060041521983e-07
ENSMUSG00000001482	Def8	449.733111051063	0.277040510374281	0.121475195554415	0.0141980750639813	0.0686776637878769
ENSMUSG00000001497	Pax9	4.75557504419597	-3.25046204645641	1.30577751636023	0.001289152506203	0.0100605436442151
ENSMUSG00000001504	Irx2	39.9807788517351	0.307604732718621	0.276555464319217	0.112877390660178	0.302571548830446
ENSMUSG00000001506	Col1a1	70.6390197360129	0.502982003905918	0.243294795381877	0.00951827339006962	0.05011496180311
ENSMUSG00000001507	Itga3	240.068867463401	-0.262253803802644	0.130199466289744	0.0283323116132058	0.114334647152907
ENSMUSG00000001510	Dlx3	10.5748505621031	0.127120140524195	0.310988510144155	0.411430563008876	0.654023000448909
ENSMUSG00000001517	Foxm1	376.219045473703	0.150836227092888	0.108425157132002	0.140704705482318	0.350360845667389
ENSMUSG00000001518	Itfg2	164.398843807861	-0.0565312826343291	0.14979835532099	0.671593383329182	0.841322708515745
ENSMUSG00000001521	Tulp3	292.876803140904	0.0201889488125838	0.132149072194068	0.868885071015022	0.943640551409041
ENSMUSG00000001524	Gtf2h4	105.362743619857	0.0274659581678818	0.177297932749761	0.853371499191072	0.936492556043683
ENSMUSG00000001525	Tubb5	10680.3053247018	0.147814416234943	0.0801939049829663	0.0573671540799772	0.191774993359255
ENSMUSG00000001542	Ell2	277.537966732121	-0.087028935668187	0.120131952952341	0.435148433109661	0.675556335630769
ENSMUSG00000001552	Jup	544.633122746529	0.576853356135361	0.109202849598467	3.25452920067203e-08	8.49787836638769e-07
ENSMUSG00000001555	Fkbp10	8.76689034393537	-0.462178631643058	0.616281054211852	0.0392738073324843	0.145445756632056
ENSMUSG00000001558	Klhl10	7.91878467918092	-0.189859229163367	0.360597374051166	0.200267577499398	0.435586743505282
ENSMUSG00000001566	Mnx1	5.33103495556815	-0.057331520047688	0.313203188276039	0.637026979240986	0.820624050682593
ENSMUSG00000001569	Nom1	200.205753409806	0.0131746944511668	0.138103491758384	0.917552829522182	0.96656123361049
ENSMUSG00000001576	Ergic1	856.984458588567	0.245924778205655	0.099737595461741	0.00956442053472033	0.0502752430472032
ENSMUSG00000001583	Tnk1	23.6947338602041	-0.750683465218576	0.42796387795285	0.00749950055659908	0.0415784571904832
ENSMUSG00000001588	Acap1	8.51970042921474	-1.27745369232935	0.93460826904374	0.00582191889438701	0.0339761528637611
ENSMUSG00000001604	Tcea3	139.180146702991	-2.03383049874103	0.183882545936686	1.03968357255129e-29	2.18962832398105e-27
ENSMUSG00000001627	Ifrd1	354.060347086976	-0.357159672662798	0.114589334552272	0.000896570589888625	0.00748201713334585
ENSMUSG00000001630	Stk38l	121.283622411805	-0.457311327662043	0.177151975210191	0.00314450726614848	0.0206274521729396
ENSMUSG00000001632	Brpf1	344.716820833979	0.12326262372681	0.11749792643994	0.262328091013392	0.509195176420124
ENSMUSG00000001642	Akr1b3	606.845788916572	-0.130210395087	0.0991506321051228	0.167787924400823	0.389162950001387
